Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,Scroll,user_engagement,SpecialDay,Month,OperatingSystems,Browser,Region,VisitorType,Weekend,Revenue
2.0,59.83333333,,0.0,70,2509.25,0.0,0.25714284,0.0,May,2,2.0,3,Returning_Visitor,False,True
0.0,0.0,,0.0,3,0.0,16.6666667,7.11111112,0.0,May,3,2.0,3,Returning_Visitor,False,False
2.0,20.0,,0.0,24,242.0,1.8181818,1.8181818,0.0,May,2,2.0,4,Returning_Visitor,False,False
0.0,0.0,,0.0,13,646.7916667,0.5128205,2.17435896,0.8,May,1,1.0,2,Returning_Visitor,False,False
0.0,0.0,,0.0,23,209.8333333,0.2173913,1.21739132,0.0,May,2,2.0,1,Returning_Visitor,False,False
2.0,38.0,,0.0,11,713.0,0.0,0.66666668,0.0,May,2,2.0,1,Returning_Visitor,False,True
0.0,0.0,,0.0,4,112.5,0.0,2.0,0.0,May,3,2.0,1,Returning_Visitor,False,False
1.0,5.0,0.0,0.0,44,630.3166667,2.5,1.7689394,0.0,May,2,2.0,6,Returning_Visitor,False,False
0.0,0.0,,0.0,1,0.0,20.0,8.0,0.6,May,3,2.0,3,Returning_Visitor,False,False
11.0,100.0965368,,0.0,122,6141.432139,1.3593814,1.20240088,0.2,May,3,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,19,536.2666667,4.4736842,2.72681704,0.0,May,2,2.0,6,Returning_Visitor,False,False
7.0,160.3333333,,0.0,31,590.5166667,0.5208333,0.38630952,0.0,May,1,1.0,1,Returning_Visitor,True,False
2.0,42.16666667,,0.0,17,490.5333333,0.0,0.47,0.0,May,2,4.0,7,Returning_Visitor,False,False
2.0,81.0,,0.0,18,631.0,1.0,1.16,0.0,May,2,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,6,916.25,0.0,0.26666668,0.0,May,2,2.0,9,Returning_Visitor,False,False
0.0,0.0,,0.0,2,37.0,0.0,4.0,0.2,May,2,2.0,6,Returning_Visitor,False,False
0.0,0.0,,0.0,16,571.5,4.1666667,3.66666668,0.4,May,7,1.0,6,Returning_Visitor,False,False
0.0,0.0,,0.0,14,1025.0,4.2857143,2.66666668,0.0,May,4,2.0,1,Returning_Visitor,False,False
5.0,119.0,,0.0,49,1143.348504,0.0,0.34381552,0.0,May,1,1.0,1,Returning_Visitor,False,False
1.0,0.0,,0.0,23,975.75,0.0,2.0121212,0.0,May,2,2.0,6,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,13,169.0,1.5384615,1.66153848,0.0,May,1,1.0,7,Returning_Visitor,False,False
0.0,0.0,,0.0,20,499.6666667,1.0,1.2,0.6,May,2,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,7,139.5,0.0,1.14285716,0.0,May,3,2.0,3,Returning_Visitor,False,False
4.0,32.1,,75.0,88,3827.753571,0.0,0.29078016,0.0,May,2,2.0,7,Returning_Visitor,False,False
0.0,0.0,,0.0,5,24.0,4.0,4.8,0.0,May,1,1.0,1,Returning_Visitor,True,False
0.0,0.0,,0.0,91,2058.534091,2.1348315,1.55264136,1.0,May,2,2.0,3,Returning_Visitor,True,False
0.0,0.0,,0.0,15,1639.5,2.5,2.75,0.8,May,2,2.0,1,Returning_Visitor,False,False
4.0,34.0,,0.0,3,24.0,0.0,1.6,0.0,May,1,1.0,3,New_Visitor,False,False
0.0,0.0,,0.0,11,720.5,0.0,1.8181818,0.0,May,6,2.0,2,Returning_Visitor,False,False
0.0,0.0,,0.0,6,56.0,4.0,3.2,0.0,May,3,2.0,3,Returning_Visitor,True,False
5.0,133.0,,0.0,16,324.5,0.0,1.25925924,0.0,May,3,2.0,8,Returning_Visitor,False,False
0.0,0.0,,0.0,36,472.6666667,7.5675676,4.02042044,0.8,May,3,2.0,7,Returning_Visitor,False,False
0.0,0.0,,0.0,5,38.0,12.0,6.4,0.6,May,2,5.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,4,568.4782609,5.0,2.73142856,0.4,May,2,2.0,1,Returning_Visitor,False,False
1.0,29.5,,0.0,29,569.1666667,0.0,0.7830688,0.0,May,2,2.0,3,Returning_Visitor,False,True
0.0,0.0,,0.0,3,0.0,20.0,8.0,0.6,May,3,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,37,1669.559524,1.6190476,2.05333332,0.0,May,3,2.0,3,Returning_Visitor,False,False
1.0,38.0,,0.0,29,986.8333333,1.3793103,1.40229884,0.0,May,2,4.0,3,Returning_Visitor,False,False
1.0,32.33333333,,56.0,62,2414.9,0.0,0.08888888,0.0,May,2,2.0,9,Returning_Visitor,False,True
0.0,0.0,,0.0,24,330.0833333,3.75,1.72222224,1.0,May,1,1.0,7,Returning_Visitor,True,False
0.0,0.0,,0.0,6,83.0,3.3333333,4.0,0.6,May,2,2.0,4,Returning_Visitor,False,False
1.0,74.0,,0.0,21,744.8333333,0.0,0.4,0.0,May,2,2.0,1,New_Visitor,True,False
1.0,10.0,,0.0,16,120.0,5.3333333,3.2,0.0,May,2,2.0,6,Returning_Visitor,False,False
0.0,0.0,,0.0,2,0.0,20.0,8.0,0.0,May,2,2.0,1,Returning_Visitor,False,False
7.0,71.0,,0.0,34,1540.75,0.4878049,0.97560976,0.0,May,2,2.0,8,Returning_Visitor,False,False
0.0,0.0,,0.0,8,89.5,0.0,2.0,0.0,May,2,2.0,1,Returning_Visitor,False,False
1.0,27.0,,0.0,17,1723.0,0.0,0.15686276,0.0,May,2,5.0,9,New_Visitor,False,False
0.0,0.0,,0.0,7,191.0,0.0,1.14285716,0.0,May,2,4.0,4,Returning_Visitor,False,False
4.0,75.6,,0.0,94,1576.205078,1.0752688,0.62024236,0.6,May,3,2.0,9,Returning_Visitor,False,False
0.0,0.0,2.0,23.0,15,506.0,3.3333333,2.4,0.6,May,2,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,39,537.0,0.5128205,0.47863248,0.0,May,4,2.0,3,Returning_Visitor,False,False
2.0,32.5,,0.0,12,239.75,0.0,0.2051282,0.4,May,2,4.0,1,New_Visitor,False,False
8.0,120.6666667,,559.0,44,1470.333333,1.6,0.76831168,0.0,May,1,2.0,1,Returning_Visitor,True,False
0.0,0.0,,0.0,3,105.25,0.0,1.77777776,0.0,May,3,2.0,8,Returning_Visitor,True,False
0.0,0.0,,0.0,21,1636.5,4.2857143,2.63492064,0.4,May,2,4.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,1,0.0,20.0,8.0,0.6,May,2,4.0,7,Returning_Visitor,False,False
4.0,128.5,,0.0,14,273.25,0.0,0.5,0.0,May,1,8.0,4,Returning_Visitor,True,False
1.0,28.0,,0.0,19,362.0,0.0,0.22222224,0.0,May,2,2.0,7,Returning_Visitor,False,False
3.0,51.5,,0.0,21,1623.5,0.0,0.2,0.6,May,2,4.0,2,New_Visitor,False,True
2.0,57.0,1.0,4.0,35,1643.333333,1.0526316,1.26315788,0.2,May,2,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,4,0.0,20.0,8.0,0.6,May,3,2.0,1,Returning_Visitor,False,False
14.0,247.1363636,,120.6666667,56,1080.266667,1.884058,1.01421672,0.6,May,3,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,12,152.0,0.0,0.09523808,1.0,May,3,2.0,1,Returning_Visitor,True,False
2.0,256.0,,0.0,14,574.5,0.0,0.57142856,0.0,May,3,3.0,8,New_Visitor,False,False
0.0,0.0,,0.0,11,142.4166667,0.0,1.45454544,0.0,May,2,2.0,1,Returning_Visitor,False,False
2.0,37.5,,0.0,55,1420.472496,0.1212121,0.23001004,0.8,May,1,1.0,3,Returning_Visitor,False,False
0.0,0.0,,0.0,5,19.0,0.0,3.2,0.6,May,2,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,10,3291.0,2.0,2.32,0.0,May,3,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,47,1144.483333,4.1843972,2.21276596,0.0,May,3,2.0,3,Returning_Visitor,False,False
10.0,76.16666667,,0.0,17,404.0,0.0,1.03030304,0.0,May,1,2.0,2,Returning_Visitor,True,False
4.0,202.0,,0.0,28,714.9666667,1.4666667,0.67892552,0.0,May,1,1.0,1,Returning_Visitor,True,False
0.0,0.0,,0.0,25,527.5,0.0,0.13866668,0.8,May,2,2.0,1,Returning_Visitor,False,False
1.0,18.0,0.0,0.0,8,66.0,7.5,3.5,0.4,May,3,2.0,1,Returning_Visitor,False,False
7.0,160.2307692,0.0,0.0,125,4313.139103,0.1736111,0.78492064,0.0,May,2,2.0,4,Returning_Visitor,True,False
0.0,0.0,,0.0,15,454.75,2.6666667,1.33333332,0.0,May,3,2.0,3,Returning_Visitor,True,False
2.0,338.0,,0.0,17,1205.566667,1.25,1.5,0.8,May,3,2.0,2,Returning_Visitor,False,True
0.0,0.0,,29.0,41,1652.75,1.3636364,1.40476192,0.0,May,2,2.0,4,Returning_Visitor,True,False
0.0,0.0,,0.0,7,239.5,0.0,0.66666668,0.0,May,3,2.0,1,New_Visitor,True,False
0.0,0.0,,0.0,14,1539.0,1.5384615,1.23076924,0.0,May,2,10.0,2,Returning_Visitor,False,False
2.0,830.5870409259969,0.0,0.0,6,192.5,5.0,3.0,0.6,May,3,2.0,6,Returning_Visitor,False,False
3.0,73.5,,171.0,76,2208.788095,0.0,0.19024392,0.0,May,4,1.0,7,Returning_Visitor,True,False
2.0,13.33333333,,0.0,105,2062.443592,1.220527,0.81102756,0.6,May,3,2.0,1,Returning_Visitor,False,False
4.0,324.5,,0.0,30,1456.783333,0.0,0.36078432,0.0,May,2,2.0,4,Returning_Visitor,False,True
0.0,0.0,,0.0,12,260.0,5.0,3.33333332,0.6,May,1,1.0,7,Returning_Visitor,False,False
0.0,0.0,,0.0,7,604.0,0.0,1.33333332,0.0,May,2,5.0,3,New_Visitor,False,True
7.0,159.5,,0.0,13,362.5,0.0,0.15686276,0.0,May,2,2.0,7,New_Visitor,False,False
1.0,37.0,,0.0,30,1584.3,0.0,0.6190476,0.0,May,3,2.0,9,Returning_Visitor,True,False
4.0,80.0,,0.0,79,3855.2,1.2345679,1.15061728,0.6,May,3,2.0,3,Returning_Visitor,False,False
1.0,8.5,,0.0,14,543.8333333,0.0,0.30769232,0.0,May,2,2.0,3,New_Visitor,True,False
0.0,0.0,,0.0,12,574.0,1.6666667,3.33333332,0.0,May,2,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,10,127.75,5.3333333,3.0,0.0,May,1,1.0,2,Returning_Visitor,False,False
1.0,241.0,,0.0,39,2666.0,1.5384615,1.84615384,0.2,May,2,2.0,5,Returning_Visitor,False,False
0.0,0.0,,0.0,3,0.0,20.0,8.0,0.0,May,2,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,23,1166.333333,0.0,1.1304348,0.0,May,2,2.0,6,Returning_Visitor,False,False
14.0,284.85,,0.0,221,4758.380638,0.1034483,0.29225048,0.0,May,4,1.0,3,Returning_Visitor,True,True
0.0,0.0,,16.0,8,308.0,0.0,1.0,0.0,May,2,4.0,1,Returning_Visitor,False,True
7.0,64.75,,17.0,100,2463.244841,0.1886792,0.59778376,0.0,May,2,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,3,28.0,0.0,2.66666668,0.0,May,4,1.0,1,Returning_Visitor,False,False
1.0,2.0,,0.0,24,958.25,2.5,1.4,0.0,May,2,2.0,1,Returning_Visitor,False,False
4.0,47.5,,0.0,16,331.3333333,0.0,0.42105264,0.0,May,2,5.0,1,New_Visitor,False,True
6.0,108.9166667,,0.0,24,516.4166667,0.0,0.53333332,0.0,May,2,2.0,1,Returning_Visitor,True,True
0.0,0.0,,0.0,18,689.6666667,2.3529412,1.21568628,0.0,May,2,2.0,7,Returning_Visitor,True,False
0.0,0.0,,0.0,22,887.3547619,1.0,0.58,0.0,May,3,2.0,8,Returning_Visitor,False,False
3.0,25.57142857,,0.0,15,2026.47619,1.1764706,2.9019608,0.0,May,4,1.0,1,Returning_Visitor,False,False
4.0,123.0,,29.5,16,529.3333333,0.0,0.18,0.0,May,3,3.0,2,New_Visitor,False,False
1.0,48.0,,0.0,52,2376.861905,1.6666667,1.82716048,0.0,May,2,2.0,3,Returning_Visitor,False,False
1.0,64.0,,0.0,33,1564.17381,0.625,0.14027776,0.0,May,1,1.0,2,Returning_Visitor,True,False
4.0,69.0,,0.0,20,1180.0,0.0,0.36363636,0.0,May,2,2.0,6,Returning_Visitor,False,True
0.0,0.0,,0.0,14,291.6,0.0,3.42857144,1.0,May,2,2.0,1,Returning_Visitor,True,False
0.0,0.0,,0.0,2,203.0,0.0,4.0,0.0,May,2,2.0,1,Returning_Visitor,False,False
2.0,18.0,,0.0,32,871.8333333,0.9375,0.83333332,0.6,May,4,1.0,1,Returning_Visitor,False,False
4.0,322.5,,29.0,78,3098.992857,0.7692308,0.88498168,0.0,May,3,2.0,3,Returning_Visitor,True,False
2.0,178.5,,314.0,19,2340.5,0.0,0.63492064,0.0,May,2,4.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,5,108.0,0.0,2.0,0.0,May,1,1.0,4,Returning_Visitor,False,False
1.0,82.0,,0.0,59,1927.122222,0.7909605,0.94915256,0.0,May,2,2.0,9,Returning_Visitor,False,True
0.0,0.0,,0.0,15,143.75,8.0,3.66222224,0.6,May,3,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,9,553.0,0.0,1.0,0.0,May,1,1.0,1,New_Visitor,False,True
0.0,0.0,,0.0,7,855.0,0.0,1.14285716,0.0,May,2,2.0,1,Returning_Visitor,False,False
8.0,176.6666667,,153.0,27,880.8,0.7291667,0.80769232,0.0,May,1,1.0,2,Returning_Visitor,True,True
1.0,0.0,,0.0,7,37.0,8.3333333,4.33333332,0.6,May,1,1.0,2,Returning_Visitor,False,False
0.0,0.0,,0.0,29,1721.125,4.2528736,2.85057472,0.6,May,3,2.0,2,Returning_Visitor,False,False
1.0,418.0,,76.0,70,3345.685836,0.2515091,0.3028474,0.0,May,2,10.0,6,Returning_Visitor,False,True
0.0,0.0,,0.0,29,809.1666667,1.7857143,1.28571428,0.0,May,2,6.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,10,466.75,0.0,1.14285716,0.0,May,3,2.0,1,Returning_Visitor,True,False
1.0,23.0,,0.0,35,1513.0,4.0,2.77333332,0.4,May,2,2.0,1,Returning_Visitor,False,False
1.0,12.5,,0.0,51,769.9928571,0.0,0.16326532,0.0,May,2,2.0,1,Returning_Visitor,True,False
0.0,0.0,,0.0,11,126.6666667,7.2727273,3.63636364,0.4,May,1,1.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,25,317.5,1.25,1.27777776,0.0,May,2,2.0,5,Returning_Visitor,False,False
0.0,0.0,,0.0,9,389.0,12.2222222,4.88888888,0.2,May,3,2.0,2,Returning_Visitor,False,False
0.0,0.0,,0.0,2,44.0,0.0,4.0,0.0,May,2,2.0,3,Returning_Visitor,False,False
0.0,0.0,,0.0,13,252.0,0.0,2.46153848,0.0,May,2,2.0,8,Returning_Visitor,False,False
5.0,66.96666667,,416.0,221,8701.142696919998,0.122631,0.34638048,0.0,May,2,2.0,1,Returning_Visitor,False,False
1.0,120.0,,85.0,33,616.4333333,0.0,0.22857144,0.0,May,2,2.0,5,New_Visitor,False,False
0.0,0.0,,0.0,10,978.0,0.0,1.0,0.0,May,2,2.0,3,Returning_Visitor,False,False
5.0,54.0,,0.0,16,487.6666667,0.0,1.05263156,0.0,May,1,1.0,2,Returning_Visitor,False,False
0.0,0.0,,0.0,3,60.0,0.0,2.66666668,0.0,May,2,2.0,7,Returning_Visitor,True,False
0.0,0.0,,0.0,1,0.0,20.0,8.0,0.0,May,1,1.0,7,Returning_Visitor,True,False
0.0,0.0,,0.0,23,647.5,2.8571429,1.6,0.0,May,3,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,14,204.5,4.6153846,3.3846154,0.6,May,1,1.0,4,Returning_Visitor,False,False
0.0,0.0,,0.0,10,72.0,8.0,4.4,0.6,May,3,2.0,1,Returning_Visitor,False,False
1.0,4.0,,0.0,18,143.85,0.0,1.36470588,0.0,May,2,2.0,3,Returning_Visitor,False,False
7.0,374.3690476,,0.0,5,258.0833333,0.4545455,2.10101012,0.0,May,3,2.0,3,Returning_Visitor,False,False
0.0,0.0,,0.0,7,99.7,0.0,0.57142856,0.2,May,1,1.0,1,Returning_Visitor,False,False
1.0,5.5,,0.0,7,277.0,4.4444444,1.42222224,0.4,May,1,1.0,1,Returning_Visitor,False,False
0.0,0.0,,716.3899999999921,12,1886.5,0.7017544,0.77192984,0.6,May,2,2.0,6,New_Visitor,False,False
0.0,0.0,,0.0,80,1987.533333,3.5,2.6059524,0.8,May,2,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,17,391.8666667,0.0,1.1764706,1.0,May,2,2.0,1,Returning_Visitor,True,False
0.0,0.0,,0.0,1,0.0,20.0,8.0,0.0,May,2,2.0,1,Returning_Visitor,False,False
6.0,374.0,,0.0,83,791.9559524,1.3636364,1.02146464,0.6,May,3,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,9,127.5,0.0,0.88888888,0.0,May,2,7.0,2,Returning_Visitor,False,False
0.0,0.0,,0.0,38,2259.2,2.2222222,1.51851852,0.2,May,2,2.0,7,Returning_Visitor,False,False
0.0,0.0,,109.0,23,1232.733333,0.0,0.51282052,0.0,May,4,2.0,1,Returning_Visitor,True,True
1.0,41.0,,0.0,30,1018.0,0.0,0.13793104,0.0,May,2,2.0,1,Returning_Visitor,False,True
1.0,15.0,,0.0,29,1397.5,1.1555556,1.84761904,0.8,May,2,4.0,7,Returning_Visitor,False,False
0.0,0.0,,0.0,18,292.5,1.3888889,0.7830688,0.0,May,2,2.0,1,Returning_Visitor,False,False
1.0,11.0,,0.0,11,183.5,0.0,0.72727272,0.0,May,2,2.0,1,New_Visitor,True,False
0.0,0.0,,134.3333333,16,765.4454545,0.6666667,0.24,0.8,May,2,10.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,20,1006.666667,0.0,0.22222224,0.6,May,1,1.0,1,Returning_Visitor,False,False
1.0,9.0,,0.0,12,764.75,0.0,0.92307692,0.4,May,2,2.0,8,New_Visitor,False,True
0.0,0.0,,0.0,2,61.0,0.0,2.0,0.0,May,3,2.0,3,Returning_Visitor,False,False
0.0,0.0,,0.0,48,1304.666667,1.6666667,2.04861112,0.6,May,3,2.0,1,Returning_Visitor,False,False
7.0,54.63636364,,75.0,67,1336.554221,0.0,1.09309308,0.0,May,2,2.0,7,Returning_Visitor,False,False
0.0,0.0,,0.0,12,336.8,0.0,0.26666668,0.6,May,2,2.0,1,Returning_Visitor,False,False
1.0,45.0,,0.0,8,183.0,0.0,0.44444444,0.0,May,1,1.0,1,Returning_Visitor,False,False
2.0,44.33333333,,0.0,19,813.1,0.0,0.4,0.0,May,2,2.0,1,Returning_Visitor,False,True
0.0,0.0,,0.0,2,0.0,20.0,8.0,0.6,May,2,2.0,7,Returning_Visitor,False,False
4.0,738.0,,0.0,21,664.3333333,0.0,0.61111112,0.0,May,2,2.0,1,Returning_Visitor,True,False
0.0,0.0,,0.0,1,0.0,20.0,8.0,0.0,May,1,1.0,9,Returning_Visitor,True,False
0.0,0.0,,0.0,6,655.0,3.3333333,0.88888888,0.0,May,1,1.0,1,Returning_Visitor,True,False
1.0,72.0,,0.0,10,343.0,0.0,0.8,0.0,May,2,2.0,6,Returning_Visitor,False,False
0.0,0.0,,3.0,51,5407.788889,0.1923077,0.80482296,0.0,May,2,2.0,3,Returning_Visitor,False,False
1.0,12.0,,0.0,18,691.5,0.0,0.2,0.0,May,2,4.0,4,Returning_Visitor,False,False
9.0,468.3666667,,88.0,114,3772.405525,0.0,0.06722688,0.0,May,2,2.0,2,Returning_Visitor,True,True
5.0,55.5,,0.0,4,24.5,2.2222222,1.48148148,1.0,May,3,2.0,6,Returning_Visitor,True,False
3.0,283.6666667,,17.0,27,2154.72381,3.6781609,1.90640396,0.0,May,1,2.0,1,Returning_Visitor,True,False
0.0,0.0,,0.0,22,883.0,13.3333333,5.95670996,0.0,May,3,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,4,33.0,10.0,6.0,0.6,May,2,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,14,632.0,2.8571429,1.71428572,0.0,May,2,2.0,3,Returning_Visitor,False,False
0.0,0.0,,0.0,3,25.0,6.6666667,5.33333332,1.0,May,3,2.0,3,Returning_Visitor,True,False
0.0,0.0,,0.0,14,180.5,8.5714286,3.68571428,0.0,May,3,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,9,73.66666667,0.0,0.88888888,0.2,May,2,2.0,1,Returning_Visitor,False,False
3.0,53.5,,0.0,26,1097.05,0.0,0.78423644,0.0,May,2,2.0,4,Returning_Visitor,False,False
0.0,0.0,,0.0,10,611.0,2.0,2.4,0.8,May,2,4.0,3,Returning_Visitor,False,False
8.0,132.0,,0.0,20,413.0,1.1111111,1.09629628,0.0,May,1,1.0,1,Returning_Visitor,False,True
0.0,0.0,,0.0,20,724.1333333,7.4074074,3.33333332,0.6,May,3,3.0,3,Returning_Visitor,False,False
3.0,101.0,,0.0,7,441.0,2.0,1.6,0.0,May,2,5.0,4,Returning_Visitor,False,False
0.0,0.0,,0.0,65,1803.584127,2.3794872,1.25000648,0.8,May,3,2.0,6,Returning_Visitor,False,False
0.0,0.0,,0.0,11,855.25,1.8181818,2.54545456,0.0,May,2,2.0,3,Returning_Visitor,False,False
1.0,109.0,,0.0,9,466.6666667,0.0,0.5,0.0,May,2,4.0,1,New_Visitor,True,False
7.0,278.8333333,,15.0,38,2311.090909,0.4651163,0.91472868,0.0,May,2,5.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,15,309.8,0.0,0.66666668,0.2,May,2,2.0,6,Returning_Visitor,False,False
1.0,0.0,,0.0,27,889.0,2.1428571,2.71428572,0.0,May,4,1.0,3,Returning_Visitor,False,False
0.0,0.0,,0.0,9,78.25,7.7777778,3.55555556,0.0,May,1,1.0,3,Returning_Visitor,True,False
0.0,0.0,,0.0,11,142.1666667,2.0,1.2,0.0,May,2,2.0,9,Returning_Visitor,True,False
0.0,0.0,,0.0,5,57.0,0.0,1.6,0.6,May,2,2.0,3,Returning_Visitor,False,False
0.0,0.0,,0.0,22,647.6666667,0.9090909,1.04242424,1.0,May,2,2.0,4,Returning_Visitor,True,False
1.0,21.5,,323.0,14,836.8333333,0.0,0.07619048,0.0,May,2,2.0,8,New_Visitor,False,False
0.0,0.0,,0.0,18,133.0,3.8888889,2.88888888,0.0,May,4,1.0,1,Returning_Visitor,True,False
4.0,250.8571429,,37.5,71,1145.571429,0.0,0.16216216,0.0,May,2,4.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,15,984.0,1.5384615,0.30769232,0.0,May,2,5.0,3,Returning_Visitor,True,False
6.0,545.0,,101.5,53,2797.213095,0.4098361,0.9816892,0.8,May,3,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,2,0.0,20.0,8.0,0.0,May,2,2.0,6,Returning_Visitor,True,False
0.0,0.0,,0.0,3,108.0,0.0,2.66666668,0.0,May,2,2.0,4,Returning_Visitor,False,False
6.0,60.0,,0.0,4,34.0,0.0,1.33333332,0.0,May,2,2.0,9,New_Visitor,False,False
0.0,0.0,,0.0,6,399.0,3.3333333,0.88888888,0.0,May,3,2.0,2,Returning_Visitor,False,True
1.0,13.0,,53.0,16,388.7444444,0.0,0.26666668,0.0,May,1,1.0,1,Returning_Visitor,False,False
3.0,37.3,,166.0,67,3872.50942,3.9495923,1.7899884,0.0,May,3,2.0,3,Returning_Visitor,True,False
0.0,0.0,,0.0,4,59.0,12.5,7.0,0.8,May,2,2.0,4,Returning_Visitor,False,False
5.0,68.0,,0.0,36,818.5,0.7894737,1.122807,0.8,May,2,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,57,4115.233333,0.3508772,0.73684212,0.0,May,2,2.0,3,Returning_Visitor,False,False
0.0,0.0,,0.0,10,146.7666667,0.0,0.09090908,0.0,May,2,4.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,17,212.8333333,4.1176471,2.70588236,0.4,May,1,1.0,4,Returning_Visitor,False,False
4.0,237.8333333,,0.0,66,3268.075758,0.5882353,1.18196508,1.0,May,2,2.0,7,Returning_Visitor,True,False
0.0,0.0,,0.0,17,295.0,1.1764706,2.11764704,0.8,May,2,2.0,2,Returning_Visitor,False,False
3.0,120.6666667,,0.0,8,261.6,0.0,0.4,0.0,May,2,7.0,1,New_Visitor,False,False
0.0,0.0,,0.0,3,62.0,10.0,5.0,0.8,May,3,2.0,1,Returning_Visitor,False,False
3.0,119.0,,86.0,25,413.7222222,0.0,0.52307692,0.0,May,1,1.0,7,Returning_Visitor,False,False
0.0,0.0,,0.0,13,1005.0,0.0,0.66666668,0.0,May,2,2.0,7,New_Visitor,False,False
0.0,0.0,,0.0,54,2222.9,0.3703704,0.5925926,0.0,May,4,1.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,1,0.0,20.0,8.0,0.2,May,2,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,1,0.0,20.0,8.0,0.0,May,2,2.0,4,Returning_Visitor,False,False
2.0,7.0,,0.0,21,467.952381,4.7619048,2.73015872,0.0,May,2,5.0,1,Returning_Visitor,False,False
1.0,65.0,,0.0,13,531.0,3.3333333,2.0,0.0,May,2,6.0,3,Returning_Visitor,False,False
0.0,0.0,,0.0,4,142.0,0.0,2.0,0.6,May,2,2.0,1,Returning_Visitor,False,False
4.0,830.5870409259969,,0.0,3,86.0,0.0,1.33333332,0.0,May,3,2.0,4,New_Visitor,False,False
1.0,68.0,,0.0,20,870.6666667,0.0,0.80701756,0.0,May,2,4.0,3,Returning_Visitor,False,False
0.0,0.0,,0.0,7,1010.166667,2.8571429,3.8095238,0.0,May,2,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,9,27.5,4.4444444,4.0,0.0,May,2,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,72,1353.115146,0.2857143,0.29108844,0.0,May,2,2.0,1,Returning_Visitor,True,False
2.0,63.66666667,,0.0,26,542.1666667,0.8333333,1.25,0.0,May,3,2.0,5,Returning_Visitor,False,False
0.0,0.0,,0.0,28,623.9666667,2.3214286,1.45238096,0.6,May,3,2.0,1,Returning_Visitor,False,False
0.0,0.0,,0.0,4,123.0,0.0,2.66666668,0.0,May,3,2.0,4,Returning_Visitor,False,False
0.0,0.0,,0.0,2,19.0,0.0,4.0,0.0,May,1,1.0,3,Returning_Visitor,False,False
0.0,0.0,,0.0,1,0.0,20.0,8.0,0.0,May,1,1.0,1,Returning_Visitor,False,False
2.0,37.5,,0.0,12,375.0,0.0,1.58333332,0.0,May,2,2.0,3,Returning_Visitor,False,True
10.0,312.0,,0.0,18,782.5,0.0,0.08421052,0.0,May,3,2.0,1,Returning_Visitor,True,False
0.0,0.0,,0.0,7,442.1666667,0.0,2.28571428,0.0,May,4,2.0,3,Returning_Visitor,False,False
6.0,299.0,,41.0,36,696.4027778,0.0,0.10526316,0.0,May,2,2.0,2,New_Visitor,True,False
0.0,0.0,,39.0,14,443.2083333,1.2,2.32888888,0.0,May,2,2.0,1,Returning_Visitor,False,False
1.0,0.0,,313.0,6,135.5,2.8571429,3.42857144,1.0,May,2,2.0,7,Returning_Visitor,True,False
0.0,0.0,,0.0,23,213.5,10.0,4.84848484,0.8,May,2,2.0,7,Returning_Visitor,False,False
0.0,0.0,,0.0,2,262.0,10.0,6.0,0.0,May,3,2.0,1,Returning_Visitor,False,False
